house_name,location,bedroom_count,bathroom_count,carport_count,price,land_area,building_area (m2)
Rumah 2 Lantai Bagus Strategis Untuk Usaha Di Sarijadi Bandung,"Sukasari, Bandung",5,3,2,2250000000,98,145
Rumah 3 Lantai Akses 1 Mobil Dekat Maranatha Di Sarijadi Bandung,"Sukasari, Bandung",5,2,0,1300000000,85,150
"Rumah Bagus SHM di Komplek Setrasari Kulon , Bandung","Sukasari, Bandung",5,7,4,7500000000,498,300
"Rumah Murah 2 Lantai Bagus SHM di Setrasari , Bandung","Sukasari, Bandung",3,2,2,2250000000,119,130
Rumah Strategis Hitung Tanah Dalam Komplek Setrasari Raya Bandung,"Sukasari, Bandung",4,2,3,7000000000,520,250
Jual Rumah Keren Dengan Taman Asri Setiabudi Regensi,"Sukasari, Bandung",5,3,2,6250000000,585,750
Turun Harga Rumah Lux Siap Huni Komplek Setramurni Bandung,"Sukasari, Bandung",4,1,3,8800000000,476,500
For Sale Rumah Mainroad di Sutami Bandung ,"Sukasari, Bandung",4,3,0,21000000000,800,400
Rumah lux dan klasik 2 Lantai SHM kondisi Bagus di Bandung Utara,"Sukasari, Bandung",4,3,2,5300000000,595,310
Rumah Bagus Minimalis di Gegerkalong Dekat Universitas Negeri,"Sukasari, Bandung",3,2,0,2000000000,105,118
Cinta Pandangan Pertama Di Rumah Nyaman Sukasari Bandung,"Sukasari, Bandung",3,2,1,1250000000,85,115
Super Cengli Rumah Nyaman Siap Huni Di Sukasari Bandung Kota,"Sukasari, Bandung",6,3,1,2300000000,118,250
For Sale Rumah Harga Super Terjangkau Di Sukasari Bandung Kota,"Sukasari, Bandung",4,5,1,1250000000,126,100
Rumah Mewah Nyaman Siap Huni Di Jl Setra Sirna Bandung,"Sukasari, Bandung",5,6,2,7500000000,498,300
Rumah Baru Mewah Setraduta Sarijadi Bandung Utara.,"Sukasari, Bandung",5,4,1,2850000000,89,193
"Rumah Lux di Jalan Setra murni, Sukarasa ","Sukasari, Bandung",4,4,2,5000000000,250,350
Di Bawah 1 M Daerah Suka Suka Bandung Milenial Murah Bu Nego,"Sukasari, Bandung",2,1,1,475000000,33,66
Dijual Rumah Cantik Nyaman Asri Siap Huni di Pondok Hijau,"Sukasari, Bandung",3,3,1,3500000000,225,300
Rumah Cantik Mewah Siap Huni di Sukahaji Permai Bandung,"Sukasari, Bandung",6,3,4,6700000000,400,450
Rumah Cantik Mewah Siap Huni di Sukahaji Permai Bandung,"Sukasari, Bandung",6,3,4,6700000000,400,450
Rumah Cantik Mewah Siap Huni di Sukahaji Permai Bandung,"Sukasari, Bandung",6,3,4,6700000000,400,450
Rumah Minimalis di Cihanjuang Cimahi Strategis Harga Terjangkau,"Sukasari, Bandung",2,1,1,550000000,60,36
Dijual Rumah Baru Minimalis Modern Dalam Komplek Pondok Hijau,"Sukasari, Bandung",4,4,2,3000000000,151,200
Rumah 2 Lantai Bagus hadap Timur SHM di Setra sari indah Bandung,"Sukasari, Bandung",3,2,4,7800000000,415,300
Rumah Mewah Free Custom 2 Lantai di Setiabudi Bdg dkt UPI ,"Sukasari, Bandung",3,3,2,1000000000,80,80
"Rumah 2 Lantai Bagus Furnished SHM di Sayap Sutami, Bandung","Sukasari, Bandung",5,5,0,26800000000,1580,1100
Rumah Berasa Hotel Bintang 4 Sayap Sutami 2 1 2 Lantai Sertifikat Hak Milik Mewah Dan Elegant Full Furnished,"Sukasari, Bandung",5,5,4,26800000000,1580,1100
Dijual Rumah Hunian Baru Nyaman Asri Lokasi Bagus di Budi Luhur Asri Bandung,"Sukasari, Bandung",3,3,2,2000000000,124,140
Dijual Rumah Hunian Baru Nyaman Dan Asri Lokasi Bagus di Budi Luhur Asri Bandung,"Sukasari, Bandung",3,3,2,1890000000,115,130
Dijual Rumah Hunian Baru Bagus Nyaman Siap Huni di Budi Luhur Asri Bandung,"Sukasari, Bandung",3,3,2,1750000000,112,120
Rumah asri terawat super nyaman siap huni di Bandung,"Sukasari, Bandung",3,3,1,6000000000,505,144
Rumah Baru Setiabudi Regensi Regency Kolam Renang,"Sukasari, Bandung",5,3,0,3200000000,203,280
Dijual!! Rumah Minimalis Lux Plus Kolam Renang di Setiabudi dalam Komplek,"Sukasari, Bandung",4,4,2,16000000000,1100,1400
"Dipasarkan Rumah Rasa Vila di Lembang, Bandung","Sukasari, Bandung",3,6,2,4000000000,372,150
Dijual!! Rumah Besar Nyaman View Bagus dekat UPI Setiabudi,"Sukasari, Bandung",5,4,14,13000000000,1547,750
Rumah Kost Lokasi Strategis Sarijadi Bandung Dekat Maranatha,"Sukasari, Bandung",10,10,2,6200000000,300,500
Dijual Rumah Minimalis Sayap Sutami ,"Sukasari, Bandung",4,4,0,2400000000,104,190
Rumah Bagus Terawat Nyaman Dan Aman di Gegerkalong Bandung,"Sukasari, Bandung",4,3,5,5250000000,595,310
"Rumah Nyaman Terawat Siap Huni di Pondok Hijau, Bandung","Sukasari, Bandung",3,2,1,2500000000,219,150
"Rumah Dijual di Setramurni Sukarasa, Sukasari Bandung","Sukasari, Bandung",4,4,0,4500000000,250,350
Rumah Minimalis Bagus Dan Nyaman Setraduta Furnished,"Sukasari, Bandung",4,2,2,5500000000,435,350
Rumah lingkungan sejuk siap huni di bandung Utara ,"Sukasari, Bandung",6,4,2,4500000000,400,350
Rumah Bagus Minimalis di Gegerkalong Dekat Universitas Negeri,"Sukasari, Bandung",3,2,0,2000000000,105,118
Dijual Rumah Dan Kost Kamar Banyak Luas di Setrawangi,"Sukasari, Bandung",17,8,10,4000000000,420,700
Dijual Rumah Minimalis Bagus Dan Nyaman di Setraduta,"Sukasari, Bandung",4,2,2,5500000000,435,350
"Dijual Rumah Nyaman Ada Taman di Setrasari, Bandung","Sukasari, Bandung",8,6,5,8400000000,750,550
Rumah Baru Ada Kolam Renang di Setiabudi Regensi Regency,"Sukasari, Bandung",4,4,0,4700000000,416,386
"FOR SALE RUMAH IDAMAN di PONDOK HIJAU, GEGERKALONG BANDUNG","Sukasari, Bandung",3,2,1,3900000000,302,150
Dijual Rumah Bagus Cozy Siap Huni di Padasaluyu Bandung Utara,"Sukasari, Bandung",4,3,1,3600000000,250,250
Rumah 2 Lantai Bagus cozy di bandung utara,"Sukasari, Bandung",4,3,1,3600000000,250,250
Dijual Cepat Turun Harga Rumah Luas Nyaman Asri di Pondok Hijau,"Sukasari, Bandung",4,3,2,3750000000,372,200
Rumah Dijual Setiabudi Regency Bandung,"Sukasari, Bandung",5,5,0,6000000000,670,550
Rumah Baru 3 Lantai Tipe Pinus di Tirtasari Foresta Sayap Setraduta,"Sukasari, Bandung",3,2,1,2470000000,151,193
Its My Dream Rumah 2 Lantai Di Sarijadi Sukasari Bandung Kota,"Sukasari, Bandung",2,3,1,2000000000,152,100
Dijual Rumah Nyaman Asri Furnish 2 Lantai di Pondok Hijau,"Sukasari, Bandung",5,3,2,7400000000,419,420
Rumah dan kostan  SHM Bagus,"Sukasari, Bandung",12,12,3,5700000000,383,394
RUMAH DI GEGERKALONG,"Sukasari, Bandung",5,3,1,1800000000,201,300
Terlalu Murah Buat Rumah Keren Ini di Sukasari Bandung,"Sukasari, Bandung",4,3,1,1970000000,128,118
Jual Rumah Mewah Setramurni Bandung,"Sukasari, Bandung",4,4,2,5500000000,194,750
Udah Murah Bagus Lagi Buruan Check Rumah di Sukasari Bandung,"Sukasari, Bandung",2,3,1,2000000000,152,100
Murah Banget Rumah Modern Bagus Lagi di Sukasari Buruan Check,"Sukasari, Bandung",4,2,2,6500000000,520,250
Murah Rumah Modern Nyaman Banget di Daerah Sukasari,"Sukasari, Bandung",4,4,2,6000000000,230,400
Rumah Luas Ada Taman Murah di Daerah Sukasari Bandung,"Sukasari, Bandung",5,3,2,2800000000,401,150
Rumah Gegerkalong Hilir Bandung,"Sukasari, Bandung",8,4,0,8000000000,980,352
Rumah Mimalis di Sukajadi Sukahaji Pasteur Kota Bandung,"Sukasari, Bandung",3,3,1,1300000000,99,122
"Jual Rumah Luas Siap Huni di Setiabudhi Dkt Upi, Itb ","Sukasari, Bandung",6,5,0,4850000000,575,250
"Rumah Dan Kostan Potensial di Gegerkalong Dekat Dt, Upi, Polban ","Sukasari, Bandung",14,6,0,3500000000,420,320
Rumah Sarijadi Sarimanis Dekat Setra Duta Pasteur,"Sukasari, Bandung",3,1,0,1700000000,97,80
"Rumah 2 Lantai Bagus SHM di Sayap Sutami, Bandung","Sukasari, Bandung",5,6,4,23000000000,822,900
Rumah villa siap huni furnished di setiabudi regency bandung,"Sukasari, Bandung",5,5,2,12500000000,1100,1400
Dijual Rumah di Budi Asih Bandung,"Sukasari, Bandung",0,0,0,14500000000,510,485
Turun Harga For Sale Guest House Setrawangi,"Sukasari, Bandung",12,12,0,6000000000,220,600
Dijual Rumah di Pondok Hijau Gegerkalong,"Sukasari, Bandung",2,2,0,1370000000,90,105
"Dijual Rumah di Pondok Hijau Indah, Bandung.","Sukasari, Bandung",4,4,1,2200000000,160,150
Dijual Rumah Di Setiabudi Regency,"Sukasari, Bandung",3,1,0,950000000,178,45
Dijual Turun Harga Rumah Tua Hitung Tanah di Pondok Hijau Indah,"Sukasari, Bandung",1,1,0,2550000000,336,127
JUAL PENGINAPAN AREA PASTEUR DEKAT TOL PASTEUR,"Sukasari, Bandung",12,12,5,5500000000,223,600
Dijual Rumah Bagus SHM di Sarimanah Sayap Sarijadi Bandung Utara,"Sukasari, Bandung",2,2,0,1400000000,96,80
Rumah Murah Komplek Abadi Regency Jl.gegerkalong Girang Bandung,"Sukasari, Bandung",5,3,1,4300000000,515,472
"Turun Harga Di Jual Rumah Nyaman Adem di Sukahaji , Bandung","Sukasari, Bandung",4,4,2,5750000000,550,350
Rumah Baru Sukasari Gegerkalong Unfurnished,"Sukasari, Bandung",2,2,0,1600000000,81,183
HOT DEAL SALE!! Rumah Bagus Nyaman Gegerkalong Sukasari,"Sukasari, Bandung",5,5,2,4200000000,405,400
Dijual Rumah Jl Setrasari Atas Dekat Summer Hills Hotel,"Sukasari, Bandung",7,4,6,12200000000,780,600
For Sale Rumah Sayap Pasteur Jl Sukahaji,"Sukasari, Bandung",3,2,0,3300000000,190,220
Rumah Minimalis Design Luxury Daerah Setiabudi Regency,"Sukasari, Bandung",4,4,2,6500000000,366,410
Rumah Second di Komplek 2 Lantai SHM di Gegerkalong Sukasari,"Sukasari, Bandung",5,3,2,3600000000,340,250
"HOT DEAL SALE!! HARGA TURUN NIH, CUZZ!! Rumah Impian Bagus Sarijadi","Sukasari, Bandung",6,4,2,7900000000,765,410
HOT DEAL SALE!! KEPOIN YUK!! Rumah Bagus Luas Didalam Komplek Gegerkalong,"Sukasari, Bandung",5,3,0,5000000000,500,400
HOT DEAL SALE!! Rumah dan Kost Bagus Nyaman Sarijadi,"Sukasari, Bandung",4,4,2,5570000000,300,500
Dijual Rumah Nyaman Terawat Siap Huni di Sayap Terusan Jakarta dan Jl Ahmad Yani ,"Sumurbandung, Bandung",3,2,3,3500000000,256,212
RUMAH & RUANG USAHA DI PUSAT KOTA BANDUNG,"Sumurbandung, Bandung",2,2,5,13000000000,520,600
"Hitung Tanah Bonus Bangunan Sayap Sunda, Sumurbandung Pusat Kota","Sumurbandung, Bandung",4,2,0,12000000000,552,300
Dijual Rumah Classic Di Sayap Jl Braga Kota Bandung,"Sumurbandung, Bandung",6,2,0,7800000000,313,175
Dijual Rumah Dan Paviliun Luas Strategis Tengah Kota di Kenari,"Sumurbandung, Bandung",8,3,2,25000000000,740,300
Rumah dan bangunan hitung tanah jalan Sunda Bandung,"Sumurbandung, Bandung",0,0,0,19000000000,565,500
"Rumah Lama di Area Primarasa, Kemuning Bandung","Sumurbandung, Bandung",3,2,0,24800000000,775,775
Dijual Hitung Tanah Rumah Tengah Kota D Sayap Alun Laun,"Sumurbandung, Bandung",3,1,1,5000000000,238,178
Dijual Rumah Istimewewa Lokasi Strategis di Ahmad Yani Bandung,"Sumurbandung, Bandung",7,5,1,3600000000,226,382
Dijual Rumah Sayap Merdeka 2lt,"Sumurbandung, Bandung",16,6,1,7000000000,240,400
Rumah di Sayap Riau,"Sumurbandung, Bandung",4,2,2,14000000000,543,550
Rumah Jalan Pudak Bandung Ngantong,"Sumurbandung, Bandung",5,4,2,16000000000,638,587
Rumah Jalan Kejaksaan Sayap Braga,"Sumurbandung, Bandung",4,2,5,7500000000,413,360
Prime Location Jual Rumah Terawat Dua Setengah Lantai di Jalan Sunda,"Sumurbandung, Bandung",9,8,4,17500000000,390,700
Prime Location Jual Rumah Terawat Dua Setengah Lantai di Jalan Sunda,"Sumurbandung, Bandung",9,8,4,17500000000,390,700
Rumah Cantik Mewah Siap Huni di Naripan Bandung,"Sumurbandung, Bandung",8,4,8,18000000000,553,1000
Rumah Lama Terawat di Sayap Wastu Kencana Bandung,"Sumurbandung, Bandung",3,2,0,6800000000,312,125
Nego Sampai Jadi Rumah Kost2an di Tengah Kota Bandung,"Sumurbandung, Bandung",12,5,1,2500000000,141,250
Rumah Pusat Kota Lokasi Sayap Braga Hook,"Sumurbandung, Bandung",5,2,1,7800000000,313,175
Rumah Dijual 2 Lantai Semi Furnish Lokasi Strategis di Pusat Kota Sayap Merdeka Bandung,"Sumurbandung, Bandung",6,5,5,18000000000,725,750
Rumah Dijual di Sayap Riau Bandung,"Sumurbandung, Bandung",5,4,0,18000000000,638,587
"Di Jual Rumah Di Jalan Ahmad Yani, Harga Dibawah Njop, Bandung","Sumurbandung, Bandung",4,4,2,1980000000,157,210
"Di Jual Rumah Di Jalan Ahmad Yani, Harga Dibawah Njop, Bandung","Sumurbandung, Bandung",4,4,2,1980000000,157,210
Dijual Rumah Di Sayap Jl Naripan Kota Bandung,"Sumurbandung, Bandung",3,3,8,11000000000,554,400
RUMAH PUSAT KOTA BANDUNG SAYAP JALAN BRAGA,"Sumurbandung, Bandung",6,2,0,5000000000,215,150
Dijual Murah Dibawah Njop Mainroad Wastukencana Bandung Kota,"Sumurbandung, Bandung",8,3,5,9500000000,531,512
"Rumah 2 Lantai Bagus SHM di Mainroad Jl Aceh, Bandung","Sumurbandung, Bandung",15,3,0,30000000000,665,450
"Rumah 2 Lantai Bagus SHM di Naripan, Bandung","Sumurbandung, Bandung",7,3,0,20000000000,553,1000
Dijual Rumah Gandapura Pusat Kota Bandung ,"Sumurbandung, Bandung",7,4,2,7900000000,170,250
Dijual Rumah Strategis di Pusat Kota Bandung,"Sumurbandung, Bandung",3,1,2,13800000000,568,424
Rumah Clasic Dekat Gedung Sate Kota Bandung,"Sumurbandung, Bandung",5,4,10,60000000000,1791,179
RUMAH BESAR COCOK UNTUK KANTOR & USAHA DI SAYAP RIAU BANDUNG,"Sumurbandung, Bandung",7,4,0,8000000000,170,250
Rumah Lama Strategis  Dekat Pusat Kota Bandung,"Sumurbandung, Bandung",5,3,0,23000000000,838,434
Rumah Lama Strategis Dekat Pusat kota Hitung Tanah,"Sumurbandung, Bandung",2,2,0,22000000000,862,400
Prime Location Jual Rumah Terawat Dua Setengah Lantai di Jalan Sunda,"Sumurbandung, Bandung",9,8,4,17500000000,390,700
"Hot Sale Kost Aktif Daerah Bip di Sayap Jl Merdeka, Bandung","Sumurbandung, Bandung",16,6,0,5500000000,240,400
"Rumah Bersih Terawat Area Kota di Aceh, Bandung","Sumurbandung, Bandung",3,3,0,6800000000,312,125
"Rumah Strategis di Jalan Kartini, Kota Bandung","Sumurbandung, Bandung",7,3,5,7900000000,399,500
Dijual Rumah di Pusat Kota Sayap Merdeka Sumur Bandung ,"Sumurbandung, Bandung",6,5,9,18000000000,725,1000
"Rumah 2 Lantai Bagus Unfurnished SHM di Sayap Merdeka , Bandung","Sumurbandung, Bandung",6,5,9,25000000000,725,750
Rumah Pusat Tengah Kota Bandung Dijual Murah di Jalan Saad Naripan Veteran Asia Afrika Bandung,"Sumurbandung, Bandung",3,3,4,11000000000,544,400
"Dijual Rumah di Jl, Pudak Bandung","Sumurbandung, Bandung",5,4,1,18000000000,638,587
"Dijual Rumah di Jl. Kartini, Bandung","Sumurbandung, Bandung",6,4,0,8250000000,390,500
"Rumah Lokasi Strategis, Mainroad Sumbawa, Cocok Untuk Rumah Tinggal kantor cafe, Tidak Termasuk Heritage","Sumurbandung, Bandung",6,3,1,12200000000,435,354
"Dijual Rumah di Jl, Pudak Bandung","Sumurbandung, Bandung",5,4,2,18000000000,638,587
"Rumah LUX Muraah! di Cikutra Baru dekat ITENAS, Pintu+kusen Jati","Sumurbandung, Bandung",6,6,2,5000000000,334,450
RUMAH HITUNG TANAH,"Sumurbandung, Bandung",3,1,0,5500000000,280,250
Jalan Kartini Lift Elevator Artistik Jarang Ada Siap Huni Jual Cepat,"Sumurbandung, Bandung",7,3,5,8500000000,390,500
Jual rugi rumah baru jarang ada di pusat kota Bandung Pangarang ,"Sumurbandung, Bandung",3,3,1,2750000000,187,185
"Kos Dekat Univ Maranatha 13 Kamar, Masuk Mobil","Sumurbandung, Bandung",13,13,1,1800000000,154,300
"Dijual Rumah di Jl. Kartini, Bandung","Sumurbandung, Bandung",6,4,0,8250000000,390,500
Rumah di pusat kota Bandung Jln Perintis kemerdekaan lokasi premium,"Sumurbandung, Bandung",10,8,0,20000000000,838,404
Rumah Jalan Sumbawa Bangunan Lama,"Sumurbandung, Bandung",7,3,0,11900000000,435,357
RUMAH STRATEGIS COCOK UNTUK USAHA DI MAINROAD PURNAWARMAN BANDUNG,"Sumurbandung, Bandung",10,4,5,21500000000,681,500
Dijual Rumah Lux Granit 2 Lantai Strategis di Sayap Alun Alun,"Sumurbandung, Bandung",4,3,2,4500000000,205,180
Rumah Belanda Kota Bandung Lokasi Strategis,"Sumurbandung, Bandung",9,5,0,12500000000,732,450
Rumah di Sayap Riau,"Sumurbandung, Bandung",4,2,4,14000000000,543,550
Dijual Rumah Kos 2 Lantai Tengah Kota Dekat Mall Bec,"Sumurbandung, Bandung",20,5,0,8000000000,236,427
Dijual Rumah di Sayap Lembong Jalan Kejaksaan ,"Sumurbandung, Bandung",5,2,1,7800000000,313,175
"Rumah Strategis di Jalan Kartini, Kota Bandung","Sumurbandung, Bandung",7,3,5,7900000000,399,500
Rumah Kolonial Desain Modern Sayap Sunda Veteran,"Sumurbandung, Bandung",7,4,5,7900000000,390,500
"Prime Location Jual Rumah Terawat 2,5 Lantai di Jalan Sunda","Sumurbandung, Bandung",9,8,4,18500000000,390,700
RUMAH SAYAP RIAU,"Sumurbandung, Bandung",3,2,0,16000000000,568,450
Rumah Kejaksaan Bandung,"Sumurbandung, Bandung",5,3,0,13000000000,413,360
Dijual Rumah Lokasi Strategis Di Sayap Braga Kota Bandung,"Sumurbandung, Bandung",5,2,0,7800000000,313,175
Dijual Rumah Lokasi Strategis Di Sayap Braga Kota Bandung,"Sumurbandung, Bandung",5,2,0,7800000000,313,175
Rumah Hook di Dekat Jl Asia Afrika Cocok Buat Semua Usaha,"Sumurbandung, Bandung",5,2,2,15000000000,512,237
Di jual rumah pusat kota di Braga ,"Sumurbandung, Bandung",5,2,1,7800000000,313,175
Rumah di Pusat Kota Sangat Strategis Cocok Untuk Usaha,"Sumurbandung, Bandung",7,3,3,17900000000,553,1000
Rumah Tengah Kota Sayap Braga Tamblong Asia Afrika,"Sumurbandung, Bandung",6,2,3,5000000000,215,150
Rumah Terawat Strategis Dekat Cafe Bali Sayap Riau,"Sumurbandung, Bandung",5,4,2,16000000000,638,587
Rumah Strategis di Jalan Saad Tengah Kota Bandung ,"Sumurbandung, Bandung",3,3,2,11000000000,544,400
Rumah Tengah Kota 2 Lantai Bagus Semi Furnished SHM Jalan Saad Bandung,"Sumurbandung, Bandung",3,3,1,11000000000,544,400
Rumah Kolonial Terawat Sayap Sunda Sumatra,"Sumurbandung, Bandung",7,4,3,7900000000,390,500
Rumah Terawat Pusat Kota Sayap Braga Asia Afrika,"Sumurbandung, Bandung",6,3,3,4000000000,212,150
Rumah Tengah Kota Sayap Braga,"Sumurbandung, Bandung",6,3,0,4500000000,215,150
Rumah baru pusat kota Bandung Pangarang ,"Sumurbandung, Bandung",4,4,1,2750000000,187,185
Dijual cepat rumah kost di pusat kota Bandung ,"Sumurbandung, Bandung",28,28,1,6100000000,287,400
DIJUAL RUMAH KEREN DI NATUNA Rumah,"Sumurbandung, Bandung",4,3,3,10000000000,323,200
Rumah 2 Lantai Nyaman dan Aman di Sayap Sunda,"Sumurbandung, Bandung",4,2,5,10000000000,330,400
Rumah Pusat Kota Jalan Sunda Bandung,"Sumurbandung, Bandung",1,1,0,13800000000,568,424
"Rumah 2 Lantai Bagus Sekali di Sayap Merdeka, Bandung","Sumurbandung, Bandung",6,5,4,30000000000,725,800
Rumah Mewah Dekat Hotel Aryaduta Bandung,"Sumurbandung, Bandung",6,5,0,18000000000,725,750
Rumah Besar Di Tengah Kota Bandung Daerah Summur Bandung,"Sumurbandung, Bandung",5,1,10,18000000000,568,500
Rumah Terawat di Pusat Kota Bandung Jalan Kartini Sayap Sunda Bandung,"Sumurbandung, Bandung",6,3,0,7900000000,390,500
Rumah untuk usaha mainroad Naripan,"Sumurbandung, Bandung",4,7,0,28500000000,1035,250
Rumah mewah terawat di batu indah Batununggal Bandung ,"Sumurbandung, Bandung",5,5,0,2750000000,170,300
Rumah Luas Siap Huni Sayap Pasteur Bandung Dekat Tol Pasteur,"Sumurbandung, Bandung",4,4,0,2300000000,153,167
"Rumah Lama di Area Primarasa, Kemuning Bandung","Sumurbandung, Bandung",3,2,0,24800000000,775,775
Dijual Rumah Jalan Sunda Bandung Lebar 28 Meter,"Sumurbandung, Bandung",3,3,0,13800000000,568,442
"Rumah Lama di Area Primarasa, Kemuning Bandung","Sumurbandung, Bandung",3,2,0,24800000000,775,775
Rumah Siap Huni Pusat Kota Bandung di Sayap Jl Tamblong,"Sumurbandung, Bandung",6,3,0,5000000000,212,150
Dijual Rumah Hook Lokasi Strategis di Sayap Jl. Braga Pusat Kota,"Sumurbandung, Bandung",5,2,1,7800000000,313,175
Dijual Rumah di Jl Sumbawa Bandung,"Sumurbandung, Bandung",6,3,0,12200000000,435,357
Dijual Rumah di Jl Sumbawa Bandung,"Sumurbandung, Bandung",6,3,0,12200000000,435,357
Rumah Taman Sakura Indah Bandung,"Sumurbandung, Bandung",3,3,1,3300000000,220,150
Rumah Nyaman di Sumbawa Bandung,"Sumurbandung, Bandung",2,2,6,12200000000,435,357
Rumah Sayap Asia Afrika Serbaguna Sangat Strategis,"Sumurbandung, Bandung",6,3,3,13000000000,544,400
rumah mewah bisa untuk usaha cafe sayap dago,"Sumurbandung, Bandung",3,3,0,28000000000,1280,600
Rumah Klasik Dan Unik Best Location di Pusat Kota,"Sumurbandung, Bandung",4,3,3,6800000000,312,125
Dijual Rumah Siap Huni Ujung Berung Indah Bandung,"Ujungberung, Bandung",4,2,0,2550000000,178,230
"Dijual Cepat, Rumah Murah 499jt Buana Hill Top Residence Ujungberung","Ujungberung, Bandung",4,2,1,499000000,128,96
Cepat Rumah Nyaman Lokasi Strategis di Pesona Hijau Residence Bandung,"Ujungberung, Bandung",2,1,1,650000000,72,45
Dijual Rumah Megah di Komplek Ujungberung Indah ,"Ujungberung, Bandung",10,8,3,7000000000,980,900
Pemilik Berani Rugi Dijual Rumah Nuansa Villa di Ujungberung ,"Ujungberung, Bandung",2,2,2,850000000,223,100
"Dijual di Komp. Grand Valley Residence, Ujungberung, Kota Bandung","Ujungberung, Bandung",3,1,1,550000000,75,80
Jual Cepat Grand Valley Ujung Berung Pesanggrahan Ujung Berung,"Ujungberung, Bandung",2,1,1,375000000,60,24
"Rumah Luas Bagus Murah di Ujung Berung Indah, Bandung","Ujungberung, Bandung",4,3,0,4500000000,435,283
Jual Rumah Murah 2 Lantai di Komplek Griya Winaya Ujung Berung,"Ujungberung, Bandung",3,2,0,650000000,60,120
"Dijual Rumah 2 Lantai Siap Huni Komplek Ujungberung Indah,bandung","Ujungberung, Bandung",5,3,1,1950000000,145,200
Dijual Rumah Minimalis Komplek Simpay Asih Area Ujungberung,"Ujungberung, Bandung",2,1,1,850000000,80,54
"Dijual Rumah Murah Cocok Untuk Usaha Area Ujungberung,bandung","Ujungberung, Bandung",3,2,5,1200000000,245,103
Dijual Rumah Siap Huni Pemandangan pegunungan,"Ujungberung, Bandung",2,1,1,570000000,94,70
Rumah Siap Huni Nyaman dan Sejuk,"Ujungberung, Bandung",5,3,1,710000000,138,100
Rumah Bisa Jadi Tempat Usaha Mainroad Jalan Raya Ah Nasution Ujungberung ,"Ujungberung, Bandung",3,2,2,2320000000,116,116
Rumah Di Komplek Pesona Hijau Residence Ujungberung ,"Ujungberung, Bandung",2,1,1,525000000,60,40
"Komp. Mega Regency, Cikadut, Mandala Jati. Dijual Rumah di Kota Bandung","Ujungberung, Bandung",3,2,1,420000000,58,50
"Rumah Murah di Ujungberung, Kota Bandung. 1 Lantai, Dekat Alun alun, Ubertos, Uin Gunung Djati","Ujungberung, Bandung",1,1,1,370000000,60,45
"Komplek Griya Winaya, Ujungberung, Nasution, Kota Bandung. Dekat Alun alun, Kampus Dan Ubertos","Ujungberung, Bandung",6,3,1,1300000000,192,300
"Rumah Bagus SHM Murah Strategis di G. Valley Ujungberung, Bandung","Ujungberung, Bandung",2,1,1,565000000,84,54
Rumah SHM Bagus di ujung berung bandung,"Ujungberung, Bandung",2,1,1,600000000,84,60
Dijual Rumah 2 Lantai Ujung Berung Indah Kota Bandung,"Ujungberung, Bandung",7,4,0,4500000000,393,600
Dijual di Bawah Harga Pasar Rumah dalam Komplek Ujungberung ,"Ujungberung, Bandung",5,3,2,749000000,140,130
Dijual Cepat Murah Rumah di Komplek Ujungberung Indah,"Ujungberung, Bandung",3,2,1,1090000000,145,100
Rumah Asri minimalis 2 lantai di Grand Valey Ujung Berung,"Ujungberung, Bandung",2,2,1,550000000,75,70
"Rumah Bagus SHM Murah Strategis Gendingmas Ujungberung, Bandung","Ujungberung, Bandung",3,1,1,639000000,84,65
"Komp. Grand Valley Residence Ujungberung, Kota Bandung","Ujungberung, Bandung",3,2,1,550000000,100,48
